1.000000	0.132592	0.134573	0.029354	-0.042295	-0.010329	0.172584	0.208827	0.377709	0.088177	0.324435	0.149411	0.198510	NaN	1	0.123941	0.124179	0.016468	-0.044584	0.014315	0.167377	0.196991	0.37531	0.077269	0.319323	0.136393	0.189501	NaN	1	-0.003498	0.019949	-0.002346	-0.084495	-0.050496	0.111821	0.110592	0.348043	0.091023	0.265363	0.082984	0.277687	NaN
0.132592	1.000000	0.474210	0.683892	0.794833	0.660431	0.401129	0.141031	-0.167626	0.489310	-0.045087	0.357724	0.207827	NaN	0.123941	1	0.46574	0.678901	0.789878	0.650145	0.391962	0.130495	-0.180298	0.477414	-0.054379	0.354583	0.194705	NaN	-0.003498	1	0.418704	0.631297	0.769921	0.680232	0.297761	0.214086	-0.180989	0.456157	-0.072463	0.362634	0.057897	NaN
0.134573	0.474210	1.000000	0.757462	0.628958	0.696346	0.580699	0.673251	0.500974	0.671708	0.494661	0.639350	0.618310	NaN	0.124179	0.46574	1	0.751259	0.627466	0.689252	0.571439	0.667824	0.499292	0.67066	0.490709	0.636734	0.611457	NaN	0.019949	0.418704	1	0.691589	0.472264	0.55486	0.499065	0.598706	0.405035	0.541135	0.546784	0.504555	0.539102	NaN
0.029354	0.683892	0.757462	1.000000	0.901474	0.820784	0.626465	0.525164	0.268333	0.741352	0.386992	0.623460	0.587019	NaN	0.016468	0.678901	0.751259	1	0.900804	0.808636	0.613842	0.512651	0.260525	0.731719	0.385343	0.622597	0.581642	NaN	-0.002346	0.631297	0.691589	1	0.842539	0.782517	0.615853	0.555302	0.257639	0.689984	0.380561	0.57549	0.522351	NaN
-0.042295	0.794833	0.628958	0.901474	1.000000	0.880934	0.696894	0.481142	0.163072	0.787327	0.211858	0.668910	0.515094	NaN	-0.044584	0.789878	0.627466	0.900804	1	0.879418	0.683818	0.479468	0.16094	0.784464	0.204465	0.659677	0.41179	NaN	-0.084495	0.769921	0.472264	0.842539	1	0.896954	0.653163	0.494711	0.123502	0.762005	0.130418	0.624595	0.350457	NaN
-0.010329	0.660431	0.696346	0.820784	0.880934	1.000000	0.809160	0.728434	0.375454	0.826011	0.307018	0.794243	0.651843	NaN	0.014315	0.650145	0.689252	0.808636	0.879418	1	0.80697	0.721484	0.368858	0.817876	0.294751	0.793197	0.643249	NaN	-0.050496	0.680232	0.55486	0.782517	0.896954	1	0.750146	0.689765	0.309036	0.808087	0.230034	0.734852	0.505146	NaN
0.172584	0.401129	0.580699	0.626465	0.696894	0.809160	1.000000	0.717403	0.460886	0.855421	0.438213	0.801100	0.697655	NaN	0.167377	0.391962	0.571439	0.613842	0.683818	0.80697	1	0.71343	0.460328	0.843816	0.432749	0.797662	0.687977	NaN	0.111821	0.297761	0.499065	0.615853	0.653163	0.750146	1	0.695789	0.511429	0.85721	0.45063	0.742569	0.603373	NaN
0.208827	0.141031	0.673251	0.525164	0.481142	0.728434	0.717403	1.000000	0.731268	0.718655	0.507188	0.790508	0.747840	NaN	0.196991	0.130495	0.667824	0.512651	0.479468	0.721484	0.71343	1	0.722907	0.708938	0.506291	0.782581	0.741971	NaN	0.110592	0.214086	0.598706	0.555302	0.494711	0.689765	0.695789	1	0.680128	0.717362	0.452651	0.783683	0.690082	NaN
0.377709	-0.167626	0.500974	0.268333	0.163072	0.375454	0.460886	0.731268	1.000000	0.469917	0.523525	0.499567	0.551322	NaN	0.37531	-0.180298	0.499292	0.260525	0.16094	0.368858	0.460328	0.722907	1	0.462715	0.523249	0.492597	0.548412	NaN	0.348043	-0.180989	0.405035	0.257639	0.123502	0.309036	0.511429	0.680128	1	0.452727	0.551365	0.469551	0.579788	NaN
0.088177	0.489310	0.671708	0.741352	0.787327	0.826011	0.855421	0.718655	0.469917	1.000000	0.487237	0.863119	0.672470	NaN	0.077269	0.477414	0.67066	0.731719	0.784464	0.817876	0.843816	0.708938	0.462715	1	0.474883	0.860002	0.665561	NaN	0.091023	0.456157	0.541135	0.689984	0.762005	0.808087	0.85721	0.717362	0.452727	1	0.403852	0.836794	0.519626	NaN
0.324435	-0.045087	0.494661	0.386992	0.211858	0.307018	0.438213	0.507188	0.523525	0.487237	1.000000	0.332318	0.466783	NaN	0.319323	-0.054379	0.490709	0.385343	0.204465	0.294751	0.432749	0.506291	0.523249	0.474883	1	0.320239	0.460916	NaN	0.265363	-0.072463	0.546784	0.380561	0.130418	0.230034	0.45063	0.452651	0.551365	0.403852	1	0.262446	0.458794	NaN
