1	0.103553	0.086537	0.04721	0.066812	0.077073	0.009495	0.077321	0.133818	0.10587	0.14104	0.135964	0.036387	-0.072627	1	0.10497	0.046694	0.031164	0.063497	0.041244	0.002804	0.050596	0.0709	0.08822	0.071782	0.04984	-0.018273	-0.06	1	0.032336	0.012417	0.021214	0.015414	0.006317	-0.005351	0.003762	0.007259	0.028319	0.102372	0.035456	-0.021903	-0.06
0.103553	1	0.731632	0.852351	0.767884	0.623354	0.543089	0.614127	0.382544	0.569255	0.425999	0.606275	0.449465	0.174132	0.10497	1	0.711624	0.852032	0.759026	0.618471	0.470321	0.573339	0.314731	0.54994	0.485543	0.55054	0.418965	0.2285	0.032336	1	0.682818	0.850712	0.770673	0.625374	0.471757	0.542876	0.312604	0.55073	0.451147	0.537326	0.430772	0.2285
0.086537	0.731632	1	0.760393	0.730832	0.538081	0.464888	0.670712	0.514569	0.626922	0.585754	0.651507	0.580741	0.221473	0.046694	0.711624	1	0.753851	0.709243	0.600249	0.47193	0.607171	0.465637	0.545589	0.577108	0.54156	0.581751	0.245993	0.012417	0.682818	1	0.721829	0.710226	0.579296	0.514628	0.575878	0.433346	0.57652	0.5567	0.597009	0.538357	0.26154
0.04721	0.852351	0.760393	1	0.914857	0.69677	0.546047	0.694649	0.488661	0.651666	0.646723	0.71466	0.501524	0.239627	0.031164	0.852032	0.753851	1	0.906645	0.687381	0.443551	0.643101	0.42535	0.612555	0.717133	0.62461	0.473603	0.2775	0.021214	0.850712	0.721829	1	0.905261	0.71081	0.514864	0.610185	0.377591	0.615886	0.643763	0.651287	0.491589	0.2925
0.066812	0.767884	0.730832	0.914857	1	0.7147	0.5455	0.753462	0.504642	0.773932	0.705493	0.791446	0.559731	0.256968	0.063497	0.759026	0.709243	0.906645	1	0.755734	0.479227	0.74789	0.462598	0.76144	0.723978	0.760626	0.61841	0.298	0.015414	0.770673	0.710226	0.905261	1	0.766484	0.562913	0.730893	0.459053	0.781211	0.724453	0.761998	0.593858	0.304
0.077073	0.623354	0.538081	0.69677	0.7147	1	0.672667	0.82833	0.504734	0.733203	0.575131	0.696962	0.665681	0.218006	0.041244	0.618471	0.600249	0.687381	0.755734	1	0.578252	0.807032	0.442913	0.701938	0.555342	0.638285	0.666268	0.25	0.006317	0.625374	0.579296	0.71081	0.766484	1	0.685026	0.816622	0.485943	0.74862	0.625647	0.672107	0.667695	0.2695
0.009495	0.543089	0.464888	0.546047	0.5455	0.672667	1	0.670799	0.381578	0.658109	0.505926	0.585759	0.620102	0.255582	0.002804	0.470321	0.47193	0.443551	0.479227	0.578252	1	0.556936	0.322503	0.637136	0.461417	0.535709	0.576372	0.2095	-0.005351	0.471757	0.514628	0.514864	0.562913	0.685026	1	0.608929	0.329091	0.68107	0.483727	0.624526	0.59347	0.28
0.077321	0.614127	0.670712	0.694649	0.753462	0.82833	0.670799	1	0.695125	0.796361	0.645038	0.791923	0.790155	0.288608	0.050596	0.573339	0.607171	0.643101	0.74789	0.807032	0.556936	1	0.637255	0.780277	0.594945	0.726953	0.784286	0.2975	0.003762	0.542876	0.575878	0.610185	0.730893	0.816622	0.608929	1	0.664721	0.813197	0.664247	0.734268	0.785968	0.325
0.133818	0.382544	0.514569	0.488661	0.504642	0.504734	0.381578	0.695125	1	0.514282	0.490096	0.548616	0.558721	0.228955	0.0709	0.314731	0.465637	0.42535	0.462598	0.442913	0.322503	0.637255	1	0.456385	0.414825	0.44494	0.531807	0.212	0.007259	0.312604	0.433346	0.377591	0.459053	0.485943	0.329091	0.664721	1	0.52814	0.483864	0.492679	0.575418	0.2695
0.10587	0.569255	0.626922	0.651666	0.773932	0.733203	0.658109	0.796361	0.514282	1	0.736068	0.840913	0.74117	0.296727	0.08822	0.54994	0.545589	0.612555	0.76144	0.701938	0.637136	0.780277	0.456385	1	0.661192	0.862907	0.763166	0.283	0.028319	0.55073	0.57652	0.615886	0.781211	0.74862	0.68107	0.813197	0.52814	1	0.726606	0.845104	0.760979	0.321
0.14104	0.425999	0.585754	0.646723	0.705493	0.575131	0.505926	0.645038	0.490096	0.736068	1	0.691504	0.571346	0.267426	0.071782	0.485543	0.577108	0.717133	0.723978	0.555342	0.461417	0.594945	0.414825	0.661192	1	0.593614	0.522224	0.262	0.102372	0.451147	0.5567	0.643763	0.724453	0.625647	0.483727	0.664247	0.483864	0.726606	1	0.640442	0.589783	0.2995
0.135964	0.606275	0.651507	0.71466	0.791446	0.696962	0.585759	0.791923	0.548616	0.840913	0.691504	1	0.743161	0.238555	0.04984	0.55054	0.54156	0.62461	0.760626	0.638285	0.535709	0.726953	0.44494	0.862907	0.593614	1	0.739311	0.2575	0.035456	0.537326	0.597009	0.651287	0.761998	0.672107	0.624526	0.734268	0.492679	0.845104	0.640442	1	0.731307	0.297
0.036387	0.449465	0.580741	0.501524	0.559731	0.665681	0.620102	0.790155	0.558721	0.74117	0.571346	0.743161	1	0.305891	-0.018273	0.418965	0.581751	0.473603	0.61841	0.666268	0.576372	0.784286	0.531807	0.763166	0.522224	0.739311	1	0.307	-0.021903	0.430772	0.538357	0.491589	0.593858	0.667695	0.59347	0.785968	0.575418	0.760979	0.589783	0.731307	1	0.353
-0.072627	0.174132	0.221473	0.239627	0.256968	0.218006	0.255582	0.288608	0.228955	0.296727	0.267426	0.238555	0.305891	1	-0.06	0.2285	0.245993	0.2775	0.298	0.25	0.2095	0.2975	0.212	0.283	0.262	0.2575	0.307	1	-0.06	0.2285	0.26154	0.2925	0.304	0.2695	0.28	0.325	0.2695	0.321	0.2995	0.297	0.353	1
