1.000000	0.143801	0.238065	0.059954	0.106320	0.311456	0.284155	0.274712	0.316186	0.154804	0.260444	0.184381	0.179462	0.288961	1.000000	0.109238	0.238065	-0.028709	0.009570	0.230995	0.197962	0.210199	0.153102	0.064703	0.177061	0.106724	0.140479	0.210265	1.000000	0.136741	0.202815	0.103735	0.148776	0.302223	0.244371	0.251053	0.152794	0.098918	0.134205	0.127254	0.168740	0.257069
0.143801	1.000000	0.718884	0.952439	0.927762	0.719095	0.708444	0.733311	0.532635	0.798469	0.778304	0.783371	0.718182	0.584984	0.109238	1.000000	0.718884	0.944869	0.926298	0.683659	0.685857	0.708025	0.523260	0.793303	0.713188	0.754864	0.675949	0.547048	0.136741	1.000000	0.737119	0.947906	0.928821	0.735875	0.730137	0.778728	0.609697	0.816823	0.772996	0.796497	0.756408	0.641298
0.238065	0.718884	1.000000	0.648744	0.663991	0.569608	0.552604	0.599569	0.450621	0.572789	0.623736	0.640686	0.625453	0.567391	0.238065	0.718884	1.000000	0.648744	0.663991	0.569608	0.552604	0.599569	0.450621	0.572789	0.623736	0.640686	0.625453	0.567391	0.202815	0.737119	1.000000	0.663670	0.719897	0.640656	0.639365	0.690148	0.544923	0.650768	0.646647	0.711092	0.676727	0.626321
0.059954	0.952439	0.648744	1.000000	0.943026	0.664927	0.659420	0.685202	0.443563	0.805068	0.748326	0.769664	0.687198	0.508749	-0.028709	0.944869	0.648744	1.000000	0.937896	0.609102	0.648388	0.668124	0.490129	0.813084	0.718860	0.749605	0.655953	0.504093	0.103735	0.947906	0.663670	1.000000	0.944118	0.687880	0.708397	0.728162	0.533201	0.800082	0.751948	0.764532	0.704510	0.556706
0.106320	0.927762	0.663991	0.943026	1.000000	0.777931	0.769166	0.780056	0.517006	0.831647	0.750016	0.786905	0.684417	0.578922	0.009570	0.926298	0.663991	0.937896	1.000000	0.751682	0.779582	0.794186	0.563204	0.861600	0.762766	0.811905	0.683938	0.598437	0.148776	0.928821	0.719897	0.944118	1.000000	0.818246	0.826552	0.830699	0.594730	0.847162	0.778829	0.817719	0.731340	0.649762
0.311456	0.719095	0.569608	0.664927	0.777931	1.000000	0.865511	0.867542	0.571021	0.707118	0.677998	0.726281	0.663015	0.709529	0.230995	0.683659	0.569608	0.609102	0.751682	1.000000	0.849402	0.839466	0.550490	0.686247	0.645945	0.675006	0.617790	0.691656	0.302223	0.735875	0.640656	0.687880	0.818246	1.000000	0.876996	0.869213	0.595628	0.727371	0.661027	0.719146	0.675456	0.716341
0.284155	0.708444	0.552604	0.659420	0.769166	0.865511	1.000000	0.813482	0.569121	0.713270	0.750439	0.723914	0.625797	0.639775	0.197962	0.685857	0.552604	0.648388	0.779582	0.849402	1.000000	0.813122	0.560826	0.734747	0.746167	0.738287	0.633371	0.661212	0.244371	0.730137	0.639365	0.708397	0.826552	0.876996	1.000000	0.817227	0.574206	0.758108	0.729574	0.745671	0.660266	0.666699
0.274712	0.733311	0.599569	0.685202	0.780056	0.867542	0.813482	1.000000	0.722723	0.829901	0.771408	0.849849	0.805374	0.808286	0.210199	0.708025	0.599569	0.668124	0.794186	0.839466	0.813122	1.000000	0.727097	0.845128	0.794770	0.849587	0.786222	0.796149	0.251053	0.778728	0.690148	0.728162	0.830699	0.869213	0.817227	1.000000	0.765623	0.866049	0.792163	0.869729	0.841384	0.834582
0.316186	0.532635	0.450621	0.443563	0.517006	0.571021	0.569121	0.722723	1.000000	0.640610	0.672915	0.656393	0.674841	0.675563	0.153102	0.523260	0.450621	0.490129	0.563204	0.550490	0.560826	0.727097	1.000000	0.643949	0.636996	0.679451	0.648379	0.645918	0.152794	0.609697	0.544923	0.533201	0.594730	0.595628	0.574206	0.765623	1.000000	0.708105	0.652884	0.721432	0.753335	0.727256
0.154804	0.798469	0.572789	0.805068	0.831647	0.707118	0.713270	0.829901	0.640610	1.000000	0.829333	0.913480	0.846537	0.755982	0.064703	0.793303	0.572789	0.813084	0.861600	0.686247	0.734747	0.845128	0.643949	1.000000	0.836200	0.914663	0.816049	0.727902	0.098918	0.816823	0.650768	0.800082	0.847162	0.727371	0.758108	0.866049	0.708105	1.000000	0.860005	0.931030	0.871039	0.798368
0.260444	0.778304	0.623736	0.748326	0.750016	0.677998	0.750439	0.771408	0.672915	0.829333	1.000000	0.830593	0.794410	0.689645	0.177061	0.713188	0.623736	0.718860	0.762766	0.645945	0.746167	0.794770	0.636996	0.836200	1.000000	0.830712	0.774399	0.665361	0.134205	0.772996	0.646647	0.751948	0.778829	0.661027	0.729574	0.792163	0.652884	0.860005	1.000000	0.839216	0.815079	0.726883
0.184381	0.783371	0.640686	0.769664	0.786905	0.726281	0.723914	0.849849	0.656393	0.913480	0.830593	1.000000	0.935697	0.833248	0.106724	0.754864	0.640686	0.749605	0.811905	0.675006	0.738287	0.849587	0.679451	0.914663	0.830712	1.000000	0.905998	0.815142	0.127254	0.796497	0.711092	0.764532	0.817719	0.719146	0.745671	0.869729	0.721432	0.931030	0.839216	1.000000	0.934938	0.850083
0.179462	0.718182	0.625453	0.687198	0.684417	0.663015	0.625797	0.805374	0.674841	0.846537	0.794410	0.935697	1.000000	0.894842	0.140479	0.675949	0.625453	0.655953	0.683938	0.617790	0.633371	0.786222	0.648379	0.816049	0.774399	0.905998	1.000000	0.896542	0.168740	0.756408	0.676727	0.704510	0.731340	0.675456	0.660266	0.841384	0.753335	0.871039	0.815079	0.934938	1.000000	0.917679
0.288961	0.584984	0.567391	0.508749	0.578922	0.709529	0.639775	0.808286	0.675563	0.755982	0.689645	0.833248	0.894842	1.000000	0.210265	0.547048	0.567391	0.504093	0.598437	0.691656	0.661212	0.796149	0.645918	0.727902	0.665361	0.815142	0.896542	1.000000	0.257069	0.641298	0.626321	0.556706	0.649762	0.716341	0.666699	0.834582	0.727256	0.798368	0.726883	0.850083	0.917679	1.000000
